look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 This one impresses me more and more. Due to its easy (for me) availability in cans and the 4.7% ABV it has become a go to boat beer for me this summer. It has plenty of flavor for a session beer.  I recently started my afternoon with two DFH 60 Minute IPAs and had only All Day IPA cans immediately available to me, to my surprise the All Days held up very well.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great session ipa for summer 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 Been putting off trying this beer. It is much better than expected, does not taste very sessionable, which to me means its pretty dang good!! Juicy, bitter, and refreshing.    Edit: After having it many more times, I have upped the rating.   
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 Interesting fruity taste; not what I was expecting. 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 In Laurel, MS.   Pours fairly clear. Light gold in color with a slightly less than pure white head that provides some clinging side glass lace that has average retention.  SMELL: Hops and lots of grapefruit and citrus. Pine hops.  TASTE: Not as tart as I expected. Grapefruit prominent but not overwhelming (as feared). Some drying resin hops  With each sip, my taste buds adjusted to the early smack of grapefruit and this beer became more enjoyable.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Tried this beer in 19.2 OZ cans. A great IPA to enjoy-- not too heavy in hops, yet the hops are the main ingredient in this beer that stands out. Alcohol content is 4.7%, which makes this a great beer to enjoy in the summer time, or as a session IPA.   
look: 5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Look: Pours a slightly hazy light orange/yellow color with a HUGE three finger frothy head of off white foam. Leaves sticky webs of lacing lining the entire length of the glass.    Aroma: Bright tropical mango, orange, some sweet caramel and a little bit of pine and grapefruit rind.    Taste: Well balanced. Slightly more bitter than sweet. Upfront flavors of mildly dry grapefruit and sweet mango. Finishes on malty notes of toasted carmel and juicy pineapple, with hints of orange candy.    Feel: Thirst quenching. Crisp. Mid-light body. Low carbonation. Very crushable.    Overall: Unbeatable for the price. $10 a 15 pack at Costco. A solid choice to keep around in the fridge during the warmer months. Better in cans in my opinion.    Rating: [B+] Great. 4.00/5   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 Look: A shade darker than gold, with a very persistent and surprisingly vigorous head.     Smell: Grapefruit, more like the fruit than the zest, with some pine underlying it.    Taste: Grapefruit juice, with a little graininess and a piney/pithy finish.    Feel: Thin, but not quite watery, a dry, refreshing finish.    Overall: It's a bit thinner than I'd like for a "feature presentation" beer, but for a BBQ outside or a drink after a long day outside in the summer heat, it does a great job. No palate fatigue, but it won't bore you, either. For a 4.7% pale ale (at that gravity it's not an IPA), it's not bad at all.   
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 Can't be beat for the price - picked up a 15-pack for $15.49, less expensive than even Sam Adams or Sierra Nevada. I'm looking forward to enjoying many of these this summer.   
look: 2.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 Light gold color with small white cap.    Aroma of citrus and pine with just a bit of malt in the background.    Hop flavor, citrus and pine, dominate from start to finish and linger in the aftertaste. Malt presence is noted but it really doesn't have springs heavy duty enough to carry the hop load.    Texture is lignt medium balanced with carbonation.    Overall it's a decent example of the new session IPAs, fairly lightweight brew with an overabundant hop load.   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 3 | overall: 4.25 I picked this up by accident. Thought I was getting Sierra Nevada but didn't realize it was actually Founder's until I got back to my car. It was a 15 pack of cans, which pleasantly surprised me. I like to try new beers on a regular basis, so this was a happy accident.     12 oz can poured into a tulip glass.     L: A rich golden color that reminds me of raw honey. Very little head, but I typically pour with a lighter hand. Very hazy, too.    S: Smells really great. Like fresh grapefruit. There is a good amount of pine, too. Nothing too strong though.     T: Tastes like you took a bite out of a grapefruit. Not a big citrus rind explosion you get from something like Stone or Ballast Point, but actual fruit. Pine notes in the background, more citrus fruit based. A lot lighter than most IPA's I have tried, but not in a bad way. This beer has a lot of good flavors, it is just different from what most IPA's are going for these days.    F: Really light carbonation. I tend to like my beers to have a little more body to it. This is the only problem with this beer. Some may like this, but not me.     Overall, this a solid beer. Glad I got to try it, even if it was by mistake. I would drink it again, but it might be a while before circle around to it again. This might just be something with me, though. I like to try everything I see. This beer is light, crisp and refreshing. Has great notes of actual grapefruit fruit, which is different from other IPA's I have tried recently. I would be happy to drink this again.   
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.75 I really like the hoppy taste in it, it is bitter but its acceptable. Golden yellow color, sweet after taste 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 5 One of my go to favorites.  Look: pale golden color. clear.  Smell: Hoppy and somewhat grape fruity.  Taste: Clean and hoppy. Not extremely bitter but I would not call it sessionable.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3 | overall: 4.5 I loved All Day IPA. It has extreme amounts of hops, paired with citrus notes. It is very enjoyable on draft. I would recommend pouring it into a glass if you get in bottles.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.75 | overall: 3.5 What a classic IPA. Personally, I am not usually a fan of IPAs but this one blew me away. I will say, I drank it on draft and it was ice cold, which could have played a role in my enjoyment.     If you are someone who loves hops or just wants to try something new, this is definitely the beer to buy.   
look: 3 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4 I like it because it wont knock you over after 1 beer. Plus its a great tasting beer, not too bitter, easy style, she made me feel 19 for awhile. 
look: 4 | smell: 4.25 | taste: 3.25 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 5 | feel: 4 | overall: 4.75 I am a very big IPA fan and I judge them on a hard rating. My first smell of All Day IPA was a strong hoppy flavor with citrus and pine. Good start for an IPA. The taste was strong and joyful. great hop and a great sense of malt in it with a good body. Aftertaste was a smooth hop flavor that made me want to crave more. Founders did a great job with this one.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Dark golden color with a small, diminishing off-white head. Sharp citric hops aromas with hints of grass and grains. Thinner feel, but by no means watery. Pine and light pepper in the flavors. Finish is mildly bitter, with hints of caramel. A nice easy drinking   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 19.2oz can into pint glass.    Look: Dark gold with impressive head retention.     Smell: Citrus, pine, and resin dominate. There's pale malt in there too, but it mostly shows up as a faintly toasted undertone.    Taste: Very balanced. Nice malt character with citrus hop notes in the front. Finishes with a clean, slightly piney bitterness. Doesn't wallop you with hops in the taste.    Feel: Light bodied and easy to drink.    Overall: Great session beer with all the things I like about more aggressive IPAs.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Poured from tap.  L: Amber color with a weak foam head.  S: Citrus notes. Saturated and pleasant.  T: Neutral pleasant taste. Citrus. Caramel.  F: Medium body and soft carbonation.  O: Very good IPA.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 3 | feel: 3.5 | overall: 3.25 BOD 11/23/16 Clear golden pour with a touch of amber. Quite outstanding head volume and lacing, normal retention.    Outstanding, although intensity is a bit modest, nose of light citrus (lemon with a touch of grapefruit and pineapple) over a subtly sweet base. The malt base has both grainy and bready characteristics. As it warms, light notes of floral hops are presented.    The body is, surprisingly, light medium with a smooth texture that has subtle oily aspects. The carbonation / body balance is slightly below normal. Both the middle and finish levels of effervescence are slightly below adequate.    The flavor profile is subdued for an IPA. It lacks intensity and complexity. Granted this is a "session" IPA, but session IPAs are not a separate style and must be judged against the IPA standard. It is however, very well balanced. The bitterness is mild and combines both rind and pine in composition. Hop flavor presents as a combination of weak lemon and orange. The middle is not sweet per se but does balance the low bitterness level. The finish provides a light lingering bitterness. As a pale ale this one would score considerably higher. It is flavorful but as an IPA, this misses the mark and is "watery" - something an IPA should never be.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 2 | taste: 1.5 | feel: 4 | overall: 2 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Golden color. Citrus and hoppy smell. Hoppy, citrus, and floral flavor, a little bitter almost. 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 12oz bottle served cold into glass beer mug. Another cross border treasure, this is the last of a six pack I've been enjoying immensely. Bottled January 25, 2017.    Appearance - mostly clear, rich golden coloured beer with an impressive finger and a half of white head. Plenty of spotty lacing all around the glass.    Smell - rich citrus hops flood the nose with some earthy goodness mixed in. Subtle sweetness mixed in for a well balanced pale ale.    Taste - deliciously balanced, with a touch of juicy fruits, steady grain background and a nice kiss of sweetness at the end. Yet sufficient bitterness throughout. A great daily drinker.    Mouthfeel - smooth and light bodied, perfect carbonation and finish.    Overall - while All Day IPA might not be the best beer on the planet, it is one of the easiest drinking and harmonizes the balance between malt and hops, clean finish, light body and general drink ability to such an extent, that I now understand those who say if they had to drink one beer for the rest of their lives, it would be All Day IPA. Very delicious and a must try beer for any lover of any kind of beer.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 A boring if completely inoffensive American Pale Ale. At least, in the area, Founders has made a huge push with this one - large singles are available in every liquor store, including those too near the capitol to usually sell singles; they obtained permission to be sold as "premiums", meaning that Founders really does seem to be making a concerted effort to get this onto every shelf.     That's more than reflected in the taste - what an inoffensive pale ale. This is the pale ale that I'd want to be the first someone tries. Neither east nor west, citrus and pine both collude to make for a mildly flavorful experience, just complex enough to mask the carbonation taste, but simple enough to where there isn't much to speak of beyond the lemon, maybe a hint of ginger? Maybe not.     The generic pale ale to purchase when you want a pale ale, but crave no particular brand or flavor. Ingenious, if unexciting.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 Pours a golden color with a white head that goes away quickly. Can smell hops with a hint of citrus along with some pine. Has a grainy malt taste along with a hop aftertaste.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 I enjoyed this IPA because it was hoppy but also had a good citrus flavor. The smell was floral and pine, and overall it was a good beer. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 everyday IPA has become one of my go to beers. I would like to say how it pours but I tend to drink it right out of the bottle. As i said it my go to beer right now after work or while I'm brewing my own. Goes down easy   
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 Looked a nice golden color with a finger and a half of head. Smelled beautifully of sweet citrus. The flavor was hops, citrus, and a little sweetness. There was something off about the flavor that I can't quite place which is why I docked it on taste a little, but it was still a great tasting beer.   
look: 3.25 | smell: 3.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Looks good with a two finger head, and nice lacing on break. Smell is light but persistent citrus and pine mix. Taste is continuation of the nose. Feel is light with medium carbonation. An alright beer, but nothing special.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Enjoyed this everyday All Day IPA. This could be the beer you keep in the fridge for any occasion, just right for after work or workout or on Saturday happy hour. Nice citrus notes and the right amount of bitterness.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 2.5 L: Poured from a stovepipe into my Lagunitas Mason Jar glass. A hazy orange color with an off white head, some spotty lacing.  S: Not much aroma, a little citrus, hint of pine and some malt.  T: A little grapefruit.   F: Actually has more body than expected, not much carbonation.  O: I can see myself throwing a six pack in the cooler and burying these in ice and going fishing. Certainly not an everyday drinker, but much better than I expected.  How I long for the days of Double Trouble.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 3.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 1.5 | feel: 3.25 | overall: 3.25 Not my favorite but if it's yours, good for you! Way less calories than stout. Just a bit too hoppy and citrus tasting. It almost tasted like acid was an ingredient.   
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 Clear yellow body, with ephemeral vanilla lacing. Smells floral and hoppy, with a bit of pine. The taste has hops along with a citrus and floral taste. Maybe even a little bit of sweetness of some kind hidden away. Very refreshing   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 On tap at Kahootz, Meridian ID.    Pours a mostly clear golden orange, with very little lacing. Pretty nice aroma of orange, citrus, and grapefruit zest. A little malty backbone but not a ton...more of the same citrus peel on the palate, with light pine and grassy notes. Lighter bodied and easy drinking.    Decent session hoppy ale. I think Stone's Go-To is still my favorite but it will be nice to have this one in the market year round.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 A nice smooth session IPA, with strong hops and a citrus flavor. Definitely great for hanging out outside. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Solid session IPA, loads of hops on the nose and tongue. Fruity citrus hop notes with a decent caramel malt backbone. Light on the tongue and goes down smooth. Easily sessioned.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 19.2 oz can packaged 2/22/17 poured into a pint glass.    Pours golden copper in color with a small, white head that recedes into a film that lasts throughout the experience. Some lacing clings to the glass as you drink.    Smell is hop forward: Citrus rind, grapefruit, some floral and pine.    Taste follows the nose, featuring citrus, floral, and pine notes. Finishes with a lingering hop bitterness. Malts play a purely supportive role.    Mouth feel is on the lighter side of medium bodied, generously carbonated.    Drinkability is excellent. This is a session ale if there ever was one.    There is a time and place for every beer. All Day IPA is there for you when you want a sessionable high quality brew at a reasonable price.   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 12 oz bottle from a six-pack purchased at the LCBO; best before Nov 25 2017 and served well-chilled.    Pours a foggy, translucent golden-blonde hue, generating one finger's worth of soapy white head which requires a minute or two to recede down to a bubbly collar and film. At the same time, a smooth curtain of sticky lace is deposited. Grapefruit, lemon pith and clementine citrus are apparent from the first sniff, alongside some earthy pine needles and floral, leafy hop notes. There's also perhaps a hint of grainy sweetness - but truthfully, the malts lack the oomph needed to punch through the strong current of hoppy goodness which characterizes the aroma. Is that a problem for me? Hell naw; not for this sort of beer.    An appealing, flavourful session ale, with the profile basically adhering to the same specs as the nose. Wheaty, grainy pale malt sweetness is relegated to a purely supportive role, allowing for citrusy grapefruit and lemon rind notes to run roughshod over the taste buds. A slight hint of apricot or melon surfaces mid-sip, but is soon lost amidst the piney, floral bitterness of the back end, which culminates in an earthy finish and slightly resiny aftertaste. Quite light-bodied, with fairly sharp, biting carbonation that is in no way shy about prickling the palate. Exceedingly drinkable for such a sturdily-hopped brew.     Final Grade: 4.2, a solid A-. Founders' All Day IPA is an excellent session ale that I'd buy by the case, if it were sold in that format in this market. While it's not exactly a complex (or even especially memorable) pale ale in terms of hop profile, it's still quite well put-together - particularly for a session IPA, a pseudo-style which I am admittedly not a major proponent of. Certainly better than nearly all of the locally-brewed competitors in this hoppy, crushable sub-style, with only one or maybe two exceptions coming to mind. I'd encourage Ontario BAs to grab a sixer while it's fresh and near its peak.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Very good fresh IPA. Don't usually enjoy IPA but had good color and taste. 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.5 Heard a lot of good things over the years about Founders. Bought a 19.2 oz can, poured into a chilled tulip glass.  Pkgd on Jan 30/17. OK.     Pours clear gold, nice thick head.  Not much to talk about taste wise. Very bland, not much hop bitterness or flavor.  Very light, but not satisfying if you expect any sort of IPA body.    I suppose if you get it cheap enough, and you're at an all-day BBQ, this might be an okay choice. But I'm glad I only bought one.   
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 The advent of the $18 15-rack of IPA has breathed new life into this beer. While not a sipper, it makes a great affordable Beer Pong or Slap Cup beer.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Growler from Totalwine Tukwila to wine glass  Sight: Light Amber, hazy, big off white foam	  Smell: fragrant, hoppy aroma specially for an session India pale ale	  Taste: bitter, balance,   Mouthfeel: long follow through and long bitter aftertaste	  Overall: very good, ok to repeat, but not to look  drank: Sunday, March 19, 2017	8:00 PM   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.75 Good golden honey Color with a white head. Lingering hoppy taste. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 12 Oz bottle. Bottling date 12/14/16    Pours a hazy honey colored body with a white head. Not much retention. A little thin lacing    Overall smell is not very prominent.(perhaps because it's 3 months old?) I'm getting mostly lemon citrus with a little malt    Taste is a little bolder then the smell. The hop bite is very slight    Slightly prickly feel    There is a lot to like about this session IPA. It's very drinkable and the price of a 15 pack of cans cost less then some 12 packs of other beers. I bought this single beer to see if I wanted to invest in a 15 pack next week... I think i will!   
look: 4 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.25 This is my go to beer for a long day of drinking, like on a Saturday during college football season. Saw the new 19.2 oz cans and picked up 5 of them for 1.99 each! 15 pks and now these great tallboys. There's certainly better beers, but it might be the best session ipa. Especially, for the price and convenience of the packaging.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.25 | feel: 3 | overall: 3.5 Hazy gold appearance with finger thin head that quickly dissipates. Very little lacing. Smells of hops and lemon. Thin and watery with high carbonation. Decent maltiness up front with slight taste of lemon and a decenct hop profile. I know this is a session IPA so I get the watery mouthfeel and high carbonation. But there are a lot better IPA's out there. Not bad for a low alcohol version though.   
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 Just a fun little refreshing Session IPA. Sharp & bitter, it will wipe that gunk off your tounge. A: clear, pale. S: plain ol' hops. Not a lotta citrus, maybe a little pine. T: The finishing hops aren't killed by the bittering hops. total thumbs up.  F: just fine   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 12 ounce can poured into a tulip    A: Pours an amber orange color with a white head, slight lacing, minimal head retention, looks light.    A: Subtle aromas of citrus like grapefruit and lemon, touch of pine, tangerine, solid aroma.    T: Sweet citrus notes upfront, tangerines, lemons, touch of grapefruit and pine bitterness in the middle, finish has lingering notes of grapefruit and pine, some citrus sweetness as well.     M: Light bodied with a good amount of carbonation and a dry finish.    O: This is pretty good, good amount of flavor and aroma, amazingly drinkable. Now I understand why this is sold in 15 packs, I could see myself crushing a few of these while doing yard work or bbqing.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 Got this at the local Sav-a-lot for $19.99 a 15 pack of cans. Had to dig deep for their latest packaged date which was 7/9/16. I know you're supposed to drink beers fresh, but I took a chance. Glad I did...I think a can's life is longer since no light gets in at all. Anyway ...it pours a nice head..looks light orange...medium lacing...smell is not real apparent..taste is mildly bitter...definite hops here..grows on you with each sip. I have become a big fan of Founders brews.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 Poured to a tulip glass.    A: The body is yellow-y to orange with a good crystalline look although not extreme, since there's a fair amount of haziness in this beer. The head is white, minimal, but showing good retention and minor lacing.  S: The aroma is very citrusy, having tangerine, orange and a bit of pineapple. Closely, there is a big resinous profile.  T: The taste is sweet of ripe tangerines followed by a big resinous profile, ending in mild malt profile.  M: Body is medium to medium low. Carbonation is high however, it's not visible. Alcohol is unnoticeable. Bitterness is high.  O: It's a very fresh and easy to drink IPA. The drinkability is valued on this beer.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 Very little aroma even on opening (can). Drank from pint glass, nice amber color with a little haze. Plenty of pine in the taste. Moderate carbonation.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Grabbed the $1.99 can, cause I've never had it, and thought I would give it a try. Pours a darker yellow with a slight head that flitters away quickly. Good floral/citrus on the nose. A slight citrus taste with slight bitter finish. Easy drinking here.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Stovepipe canned on Valentine's day. A nice refreshing beer that is a touch lighter at 4.7%. Decently hoppy / lightly bitter with a nice pine hop note, and very crushable. Recommended, especially at $2 a huge can.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 Felt like some hops today, but didn't want to gamble on a full six-pack of something new. Local retailer had single All Day 19.2 oz. cans and I'd never tried it before. Not sure where a Pale Ale stops and a "Session" IPA begins, I'm hoping this is more along the lines of a good APA.    Canned on 01.31.17 - not bad at all. Poured into my imperial nonic.    L -- Clear, deep gold with a firm white head that holds up well.    S -- Strong resiny pine hop aroma, verging on harsh. Some herbal earthiness back. There's a toasty, oaty, cereal grain note in the glass after the beer is gone -- only real malt character I picked up in this beer.    T -- Strong herbal, resin hop flavors up front with some light citrus notes following. Earthy, resin, herbal bitterness in the finish that lingers through the aftertaste. Maybe the lightest hint of biscuit malt in the aftertaste, but not nearly enough to balance the hop juice. The finish is surprisingly clean, other than the lingering resin bitterness at the back of the throat.    F -- Mouthfeel is crisp and dry with a light to medium-light body (no malt, no body).    O -- This is a good beer to quench a hop craving without getting clubbed by the usual IPA ABV. While it's flavorful and goes down pretty easily, I honestly don't think I could drink it "all day." The lingering hop resins in the aftertaste start to fatigue the palate quickly and any hop craving quickly turns to a malt craving! Nonetheless, hop-heads will like this as a good session choice... wonder how it mellows with age...   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Clear golden with two fingers of white head. Some rings and swathes of lace.  Smell is floral hops and light bready malts.  Taste is floral hops with very light malt presence.  Mouthfeel is watery with good carbonation. Finish is dry and mildly bitter.  Overall I dub this an IPA Light. One of the better session IPAs so far.   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 This beer pours a, fairly clear, darker golden color. Nice carbonation bubbles in glass when poured, and a 1 1/2 finger head. The nose smells amazing - nice citrus - orange, maybe lemon. The taste is mellow for a second, then the citrus from the hops hit. You can feel the carbonation going down nicely. Refreshing, and fairy easy drinking. A solid IPA.   
look: 3 | smell: 2.25 | taste: 2 | feel: 2.5 | overall: 2.25 i don't even like this beer but i'm a sucker for $2 tall boy. pours clear golden orange nice frothy head. smells piney and grassy with a little malt. tastes bracing bitter and watery very 1 note. prickly mouth. you could drink this all day but why? if you see this in the case next to pinner. get pinner.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great hoppy flavor with pleasant aroma and appearance. This may be one of the better IPAs that I have tried recently. Nice balance and very refreshing.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
